YOR273C_Scerevisiae_YOR273C	61	92	conserved_idr_region
YOR273C_Scerevisiae_YOR273C	399	411	conserved_idr_region
YKR025W_Scerevisiae_YKR025W	1	15	conserved_idr_region
YKR025W_Scerevisiae_YKR025W	64	77	conserved_idr_region
YML069W_Scerevisiae_YML069W	466	533	conserved_idr_region
YKL195W_Scerevisiae_YKL195W	279	298	conserved_idr_region
YDL117W_Scerevisiae_YDL117W	94	106	conserved_idr_region
YDL117W_Scerevisiae_YDL117W	181	196	conserved_idr_region
YOR182C_Scerevisiae_YLR287C-A	1	27	conserved_idr_region
YOR182C_Scerevisiae_YLR287C-A	29	41	conserved_idr_region
YOR182C_Scerevisiae_YLR287C-A	43	62	conserved_idr_region
YNL155W_Scerevisiae_YNL155W	74	87	conserved_idr_region
YBR071W_Scerevisiae_YBR071W	202	211	conserved_idr_region
YDL203C_Scerevisiae_YDL203C	6	18	conserved_idr_region
YNL175C_Scerevisiae_YNL175C	19	86	conserved_idr_region
YNL175C_Scerevisiae_YNL175C	304	329	conserved_idr_region
YNL175C_Scerevisiae_YNL175C	374	403	conserved_idr_region
YOR368W_Scerevisiae_YOR368W	393	401	conserved_idr_region
YLR196W_Scerevisiae_YLR196W	60	72	conserved_idr_region
YLR196W_Scerevisiae_YLR196W	78	90	conserved_idr_region
YLR196W_Scerevisiae_YLR196W	94	131	conserved_idr_region
YLR196W_Scerevisiae_YLR196W	534	562	conserved_idr_region
YOL070C_Scerevisiae_YOL070C	17	29	conserved_idr_region
YOL070C_Scerevisiae_YOL070C	80	92	conserved_idr_region
YOL070C_Scerevisiae_YOL070C	273	285	conserved_idr_region
YPL101W_Scerevisiae_YPL101W	1	9	conserved_idr_region
YPL101W_Scerevisiae_YPL101W	67	81	conserved_idr_region
YPL101W_Scerevisiae_YPL101W	87	99	conserved_idr_region
YPL101W_Scerevisiae_YPL101W	414	426	conserved_idr_region
YPL101W_Scerevisiae_YPL101W	450	456	conserved_idr_region
YML059C_Scerevisiae_YML059C	564	587	conserved_idr_region
YML059C_Scerevisiae_YML059C	792	804	conserved_idr_region
YOR227W_Scerevisiae_YOR227W	6	24	conserved_idr_region
YOR227W_Scerevisiae_YOR227W	164	181	conserved_idr_region
YOR227W_Scerevisiae_YOR227W	307	357	conserved_idr_region
YOR227W_Scerevisiae_YOR227W	1092	1111	conserved_idr_region
YOR227W_Scerevisiae_YOR227W	1151	1163	conserved_idr_region
YOR227W_Scerevisiae_YOR227W	1188	1200	conserved_idr_region
YDL130W-A_Scerevisiae_YDL181W	33	65	conserved_idr_region
YNL014W_Scerevisiae_YLR249W	965	1044	conserved_idr_region
