all,non_tail,N,C,N_w_pdb,C_w_pdb
0.12857142857142856,0.12857142857142856,0.15,0.2,0.14375,0.11764705882352941
0.15777262180974477,0.15777262180974477,0.26666666666666666,0.26666666666666666,0.038461538461538464,0.0581039755351682
0.2,0.22727272727272727,0.03333333333333333,0.11764705882352941,0.16079295154185022,0.2
0.22727272727272727,0.14285714285714285,0.04,0.16,0.08333333333333333,0.07547169811320754
0.14285714285714285,0.2916666666666667,0.175,0.06451612903225806,0.08333333333333333,0.08333333333333333
0.2916666666666667,0.3333333333333333,0.057971014492753624,0.0,0.18181818181818182,0.1267605633802817
0.3333333333333333,0.12987012987012986,0.02702702702702703,0.2916666666666667,0.04007633587786259,0.16022099447513813
0.26666666666666666,0.08695652173913043,0.09905660377358491,0.2,0.09090909090909091,0.08571428571428572
0.15,0.2413793103448276,0.1038961038961039,0.08163265306122448,0.0,0.08333333333333333
0.12987012987012986,0.22727272727272727,0.12307692307692308,0.2777777777777778,0.23333333333333334,0.125
0.08695652173913043,0.05,0.028037383177570093,0.15,0.12254901960784313,0.18181818181818182
0.2413793103448276,0.07718120805369127,0.09090909090909091,0.04838709677419355,0.1527777777777778,0.045454545454545456
0.26666666666666666,0.038461538461538464,0.14375,0.20833333333333334,0.0,0.15384615384615385
0.11764705882352941,0.3023255813953488,0.11646586345381527,0.10507246376811594,0.047619047619047616,0.08163265306122448
0.22727272727272727,0.125,0.0,0.0958904109589041,0.10953346855983773,0.16
0.16,0.09090909090909091,0.02702702702702703,0.11475409836065574,0.07317073170731707,0.06578947368421052
0.05,0.12903225806451613,0.21052631578947367,0.10909090909090909,0.05555555555555555,0.08163265306122448
0.07718120805369127,0.11764705882352941,0.14285714285714285,0.038461538461538464,0.0,0.15140186915887852
0.06451612903225806,0.11864406779661017,0.17857142857142858,0.18604651162790697,0.15151515151515152,0.11428571428571428
0.038461538461538464,0.1282051282051282,0.2222222222222222,0.23880597014925373,0.17543859649122806,0.0967741935483871
0.3023255813953488,0.11290322580645161,0.16666666666666666,0.1893491124260355,0.2,0.16
0.125,0.13793103448275862,0.06349206349206349,0.09523809523809523,0.16891891891891891,0.16883116883116883
0.09090909090909091,0.13333333333333333,0.16071428571428573,0.09876543209876543,0.10256410256410256,0.16521739130434782
0.0,0.08791208791208792,0.09523809523809523,0.23809523809523808,0.12962962962962962,0.019801980198019802
0.12903225806451613,0.22727272727272727,0.14864864864864866,0.21428571428571427,0.13043478260869565,0.15
0.03333333333333333,0.19047619047619047,0.22580645161290322,0.04838709677419355,0.05555555555555555,0.15
0.11764705882352941,0.07692307692307693,0.2413793103448276,0.12,0.037037037037037035,0.02702702702702703
0.11864406779661017,0.12,0.044422507403751234,0.08733624454148471,0.12195121951219512,0.208955223880597
0.1282051282051282,0.043478260869565216,0.038461538461538464,0.08064516129032258,0.11428571428571428,0.14285714285714285
0.2916666666666667,0.19047619047619047,0.07407407407407407,0.15625,0.23684210526315788,0.03225806451612903
0.11290322580645161,0.2037037037037037,0.17725752508361203,0.11764705882352941,0.058823529411764705,0.175
0.13793103448275862,0.10869565217391304,0.14583333333333334,0.11188811188811189,0.09375,0.1935483870967742
0.13333333333333333,0.023255813953488372,0.1206896551724138,0.10344827586206896,0.09523809523809523,0.11403508771929824
0.08791208791208792,0.19230769230769232,0.010101010101010102,0.023809523809523808,0.21212121212121213,0.08278145695364239
0.22727272727272727,0.1872146118721461,0.13636363636363635,0.12280701754385964,0.0330188679245283,0.11538461538461539
0.04,0.08888888888888889,0.10294117647058823,0.18345323741007194,0.09523809523809523,0.08035714285714286
0.19047619047619047,0.11764705882352941,0.152,0.052083333333333336,0.1201923076923077,0.04
0.07692307692307693,0.19047619047619047,0.13793103448275862,0.04878048780487805,0.010752688172043012,0.1532258064516129
0.12,0.17391304347826086,0.14285714285714285,0.18181818181818182,0.078125,0.1388888888888889
0.043478260869565216,0.16774193548387098,0.1,0.10714285714285714,0.1320754716981132,0.2222222222222222
0.19047619047619047,0.11666666666666667,0.06666666666666667,0.25,0.12643678160919541,0.0797872340425532
0.2037037037037037,0.13043478260869565,0.2,0.13131313131313133,0.11538461538461539,0.11363636363636363
0.10869565217391304,0.1282051282051282,0.1875,0.09302325581395349,0.1323529411764706,0.13793103448275862
0.2,0.0,0.16079295154185022,0.18691588785046728,0.041666666666666664,0.11782786885245902
0.175,0.05,0.09349593495934959,0.13402061855670103,0.09523809523809523,0.17857142857142858
0.023255813953488372,0.12903225806451613,0.09210526315789473,0.09701492537313433,0.10309278350515463,0.03333333333333333
0.19230769230769232,0.22727272727272727,0.1568627450980392,0.14285714285714285,0.11538461538461539,0.037037037037037035
0.1872146118721461,0.1590909090909091,0.08333333333333333,0.1774193548387097,0.06060606060606061,0.13636363636363635
0.08163265306122448,0.13157894736842105,0.06637168141592921,0.15625,0.05813953488372093,0.03676470588235294
0.057971014492753624,0.2,0.20175438596491227,0.12,0.06962025316455696,0.11627906976744186
0.08888888888888889,0.21695533272561532,0.16071428571428573,0.08888888888888889,0.28169014084507044,0.059375
0.2777777777777778,0.16304347826086957,0.13114754098360656,0.0581039755351682,0.1891891891891892,0.04411764705882353
0.02702702702702703,0.08571428571428572,0.09090909090909091,0.022727272727272728,0.058823529411764705,0.12087912087912088
0.15,0.2,0.2542372881355932,0.07142857142857142,0.17391304347826086,0.022727272727272728
0.11764705882352941,0.15,0.08536585365853659,0.11363636363636363,0.12698412698412698,0.03571428571428571
0.09905660377358491,0.06811145510835913,0.1880597014925373,0.12903225806451613,0.07142857142857142,0.2413793103448276
0.19047619047619047,0.10526315789473684,0.3333333333333333,0.2,0.10256410256410256,0.07142857142857142
0.04838709677419355,0.047619047619047616,0.11538461538461539,0.2682926829268293,0.09090909090909091,0.1956521739130435
0.17391304347826086,0.08,0.11940298507462686,0.13793103448275862,0.12698412698412698,0.08
0.1038961038961039,0.14015151515151514,0.11023622047244094,0.22012578616352202,0.042105263157894736,0.0
0.16774193548387098,0.14285714285714285,0.06666666666666667,0.15625,0.09345794392523364,0.19130434782608696
0.11666666666666667,0.05714285714285714,0.14285714285714285,0.25925925925925924,0.12121212121212122,0.17647058823529413
0.13043478260869565,0.06060606060606061,0.07514450867052024,0.1708542713567839,0.24,0.16964285714285715
0.1282051282051282,0.16666666666666666,0.06896551724137931,0.041666666666666664,0.2037037037037037,0.15333333333333332
0.0,0.09090909090909091,0.14285714285714285,0.2,0.0958904109589041,0.0379746835443038
0.05,0.2,0.16080402010050251,0.1419753086419753,0.24242424242424243,0.0
0.12307692307692308,0.04,0.0,0.25,0.21153846153846154,0.0975609756097561
0.12903225806451613,0.04,0.11594202898550725,0.16216216216216217,0.35135135135135137,0.14285714285714285
0.22727272727272727,0.05442176870748299,0.20588235294117646,0.0,0.07142857142857142,0.044444444444444446
0.20833333333333334,0.08444444444444445,0.12121212121212122,0.13043478260869565,0.058823529411764705,0.2
0.1590909090909091,0.1111111111111111,0.05,0.13636363636363635,0.2682926829268293,0.0673076923076923
0.10507246376811594,0.08333333333333333,0.10569105691056911,0.11682242990654206,0.2773722627737226,0.19642857142857142
0.0958904109589041,0.25925925925925924,0.08333333333333333,0.07692307692307693,0.40540540540540543,0.07647058823529412
0.11475409836065574,0.11538461538461539,0.04597701149425287,0.10476190476190476,0.04,0.1346153846153846
0.028037383177570093,0.14285714285714285,0.05454545454545454,0.1118421052631579,0.13114754098360656,0.0975609756097561
0.13157894736842105,0.10344827586206896,0.14814814814814814,0.16279069767441862,0.09090909090909091,0.08974358974358974
0.09090909090909091,0.045454545454545456,0.08695652173913043,0.12244897959183673,0.08333333333333333,0.09433962264150944
0.14375,0.0,0.1,0.07547169811320754,0.0,0.05714285714285714
