O00103	1	28	IDR
O13286	1	208	IDR
O13286	538	556	IDR
O13290	4180	4196	IDR
O13310	1	17	IDR
O13310	427	469	IDR
O13339	191	220	IDR
O13351	1	33	IDR
O13370	1	123	IDR
O13370	566	636	IDR
O13601	84	403	IDR
O13648	1	47	IDR
O13648	146	163	IDR
O13648	200	212	IDR
O13658	1	738	IDR
O13684	1	86	IDR
O13688	1	65	IDR
O13688	477	522	IDR
O13692	1	22	IDR
O13692	366	510	IDR
O13709	1	167	IDR
O13710	1	14	IDR
O13710	352	368	IDR
O13712	59	445	IDR
O13716	1	17	IDR
O13734	107	647	IDR
O13736	60	349	IDR
O13736	455	510	IDR
O13736	558	652	IDR
O13736	706	788	IDR
O13736	856	1420	IDR
O13759	1	82	IDR
O13759	258	293	IDR
O13759	368	632	IDR
O13762	1	211	IDR
O13762	368	381	IDR
O13766	1	17	IDR
O13766	482	512	IDR
O13768	1	73	IDR
O13768	215	279	IDR
O13768	731	804	IDR
O13788	1	38	IDR
O13788	169	235	IDR
O13788	373	422	IDR
O13788	502	527	IDR
O13795	1	58	IDR
O13795	244	287	IDR
O13795	364	402	IDR
O13799	1	90	IDR
O13799	342	354	IDR
O13801	367	604	IDR
O13816	1	77	IDR
O13816	586	603	IDR
O13820	522	543	IDR
O13821	1	24	IDR
O13821	230	372	IDR
O13821	456	610	IDR
O13826	1	183	IDR
O13828	234	741	IDR
O13833	373	405	IDR
O13836	207	237	IDR
O13837	1	36	IDR
O13838	1	371	IDR
O13839	372	722	IDR
O13842	1	16	IDR
O13849	1	436	IDR
O13849	529	549	IDR
O13853	1	230	IDR
O13853	672	742	IDR
O13881	1	118	IDR
O13889	1	39	IDR
O13889	114	427	IDR
O13889	497	574	IDR
O13898	1	22	IDR
O13898	731	893	IDR
O13911	1	42	IDR
O13915	1	26	IDR
O13918	134	231	IDR
O13919	626	744	IDR
O13919	1056	1075	IDR
O13924	1	129	IDR
O13928	187	205	IDR
O13935	1	14	IDR
O13935	442	480	IDR
O13936	1	189	IDR
O13936	795	990	IDR
O13953	74	170	IDR
O13958	332	369	IDR
O13959	1	15	IDR
O13961	1	148	IDR
O13961	293	312	IDR
O13961	371	446	IDR
O13983	1	46	IDR
O13983	217	249	IDR
O13988	177	194	IDR
O13995	80	114	IDR
O13995	153	166	IDR
O14003	1	17	IDR
O14011	1	67	IDR
O14011	137	219	IDR
O14014	1	16	IDR
O14014	132	455	IDR
O14014	597	696	IDR
O14014	745	781	IDR
O14019	1	273	IDR
O14021	1	22	IDR
O14021	102	118	IDR
O14022	1	25	IDR
O14022	944	956	IDR
O14026	1	86	IDR
O14026	327	380	IDR
O14026	499	619	IDR
O14026	672	692	IDR
O14026	775	798	IDR
O14031	1	145	IDR
O14040	1	174	IDR
O14050	1	34	IDR
O14050	174	208	IDR
O14050	298	316	IDR
O14050	675	840	IDR
O14063	1	70	IDR
O14063	506	542	IDR
O14064	1	40	IDR
O14064	197	949	IDR
O14072	878	907	IDR
O14072	945	966	IDR
O14079	1	25	IDR
O14079	89	410	IDR
O14079	586	624	IDR
O14089	325	385	IDR
O14092	1	129	IDR
O14098	1	265	IDR
O14111	1	50	IDR
O14111	138	150	IDR
O14111	190	258	IDR
O14111	367	399	IDR
O14111	532	568	IDR
O14111	949	967	IDR
O14114	1	265	IDR
O14114	528	542	IDR
O14114	757	778	IDR
O14114	954	1121	IDR
O14129	172	224	IDR
O14129	284	350	IDR
O14132	1	14	IDR
O14132	261	273	IDR
O14132	340	650	IDR
O14139	1	186	IDR
O14139	344	358	IDR
O14139	886	988	IDR
O14139	1161	1301	IDR
O14148	1	325	IDR
O14148	418	661	IDR
O14148	745	827	IDR
O14148	1579	1604	IDR
O14156	1	32	IDR
O14157	1	15	IDR
O14157	1088	1118	IDR
O14157	1239	1283	IDR
O14157	1345	1448	IDR
O14157	1501	1517	IDR
O14157	1574	1608	IDR
O14157	2084	2104	IDR
O14164	1	173	IDR
O14164	883	918	IDR
O14170	1	187	IDR
O14174	133	178	IDR
O14174	243	259	IDR
O14174	313	394	IDR
O14187	1	80	IDR
O14187	386	401	IDR
O14187	2057	2098	IDR
O14188	1	28	IDR
O14188	193	328	IDR
O14188	1172	1188	IDR
O14194	1	28	IDR
O14213	242	380	IDR
O14214	1	61	IDR
O14214	277	304	IDR
O14215	383	454	IDR
O14216	57	337	IDR
O14222	89	147	IDR
O14227	1	58	IDR
O14232	1	192	IDR
O14232	413	438	IDR
O14243	1	14	IDR
O14243	300	318	IDR
O14246	154	426	IDR
O14261	378	392	IDR
O14261	492	548	IDR
O14261	625	639	IDR
O14261	741	755	IDR
O14283	188	365	IDR
O14283	493	539	IDR
O14299	1	213	IDR
O14299	958	971	IDR
O14299	1314	1401	IDR
O14302	67	399	IDR
O14305	280	471	IDR
O14310	1	27	IDR
O14310	170	217	IDR
O14327	122	166	IDR
O14329	1	78	IDR
O14333	1	28	IDR
O14343	1	98	IDR
O14343	630	883	IDR
O14350	1	48	IDR
O14350	131	181	IDR
O14356	776	791	IDR
O14356	1779	1791	IDR
O14356	2233	2281	IDR
O14370	1	36	IDR
O14470	118	188	IDR
O14470	340	358	IDR
O14470	482	503	IDR
O36019	1	34	IDR
O36019	205	758	IDR
O36023	1	60	IDR
O36027	142	574	IDR
O42649	1054	1073	IDR
O42661	83	117	IDR
O42667	71	175	IDR
O42667	290	319	IDR
O42667	585	611	IDR
O42709	1	147	IDR
O42709	334	381	IDR
O42709	419	593	IDR
O42832	331	346	IDR
O42832	391	675	IDR
O42832	722	802	IDR
O42844	1	29	IDR
O42844	356	504	IDR
O42861	1	228	IDR
O42861	282	301	IDR
O42861	344	379	IDR
O42861	910	922	IDR
O42862	167	289	IDR
O42862	373	390	IDR
O42874	279	292	IDR
O42874	498	604	IDR
O42874	820	1226	IDR
O42893	1	78	IDR
O42900	394	418	IDR
O42900	796	822	IDR
O42900	893	1188	IDR
O42900	1422	1706	IDR
O42916	481	509	IDR
O42917	454	668	IDR
O42923	1	200	IDR
O42923	387	490	IDR
O42930	1	38	IDR
O42930	1340	1363	IDR
O42930	1393	1466	IDR
O42933	1	46	IDR
O42933	699	722	IDR
O42934	1	174	IDR
O42934	243	318	IDR
O42938	158	189	IDR
O42976	1	188	IDR
O42976	311	425	IDR
O42976	596	638	IDR
O42976	680	698	IDR
O42998	225	280	IDR
O42998	1172	1207	IDR
O43001	893	1076	IDR
O43007	1	37	IDR
O43035	1	27	IDR
O43035	90	151	IDR
O43043	1	16	IDR
O43043	936	956	IDR
O43052	1	110	IDR
O43052	284	296	IDR
O43052	582	764	IDR
O43052	1078	1150	IDR
O43058	1	122	IDR
O43058	219	663	IDR
O43060	1	19	IDR
O43068	1	17	IDR
O43068	122	157	IDR
O43068	233	421	IDR
O43070	324	613	IDR
O43085	1	40	IDR
O43085	415	478	IDR
O43086	1	276	IDR
O43086	356	421	IDR
O43091	1	36	IDR
O43114	329	365	IDR
O59676	1	50	IDR
O59676	135	254	IDR
O59702	377	405	IDR
O59718	1	81	IDR
O59718	141	280	IDR
O59726	1	86	IDR
O59740	1	522	IDR
O59747	1	21	IDR
O59747	600	622	IDR
O59748	268	291	IDR
O59751	1	45	IDR
O59751	242	309	IDR
O59751	625	784	IDR
O59755	1	261	IDR
O59755	315	548	IDR
O59757	1	882	IDR
O59763	1	295	IDR
O59763	522	573	IDR
O59763	628	650	IDR
O59767	1	67	IDR
O59767	203	310	IDR
O59790	1	78	IDR
O59836	1	134	IDR
O59836	306	453	IDR
O59855	609	647	IDR
O59868	1	45	IDR
O59868	165	187	IDR
O59868	730	751	IDR
O60016	62	198	IDR
O60070	1	33	IDR
O60070	225	290	IDR
O60070	547	652	IDR
O60094	666	744	IDR
O60094	934	959	IDR
O60119	125	383	IDR
O60126	1	59	IDR
O60129	1	24	IDR
O60129	284	642	IDR
O60132	1	109	IDR
O60132	199	821	IDR
O60139	339	354	IDR
O60158	1	20	IDR
O60158	136	432	IDR
O60165	1	16	IDR
O60165	283	428	IDR
O60182	1	237	IDR
O60182	346	359	IDR
O60182	834	934	IDR
O60184	1	322	IDR
O60184	700	1102	IDR
O74113	150	196	IDR
O74113	572	592	IDR
O74135	317	439	IDR
O74304	1	315	IDR
O74304	477	491	IDR
O74304	1033	1058	IDR
O74304	1415	1436	IDR
O74309	139	170	IDR
O74309	375	441	IDR
O74312	1	152	IDR
O74338	1	76	IDR
O74338	265	291	IDR
O74338	416	498	IDR
O74338	575	700	IDR
O74352	276	410	IDR
O74354	1	599	IDR
O74360	132	475	IDR
O74360	601	702	IDR
O74365	1	185	IDR
O74365	292	397	IDR
O74365	647	661	IDR
O74365	849	865	IDR
O74384	1	51	IDR
O74398	1	256	IDR
O74420	1	75	IDR
O74420	338	388	IDR
O74423	139	702	IDR
O74429	1	31	IDR
O74429	707	736	IDR
O74435	1	22	IDR
O74441	1	140	IDR
O74465	1	150	IDR
O74469	96	133	IDR
O74473	1	580	IDR
O74473	976	989	IDR
O74473	1028	1045	IDR
O74475	1	203	IDR
O74475	295	346	IDR
O74475	964	979	IDR
O74475	1899	1955	IDR
O74511	1	16	IDR
O74511	407	503	IDR
O74511	650	838	IDR
O74518	322	336	IDR
O74536	1	22	IDR
O74536	348	451	IDR
O74539	483	537	IDR
O74539	973	985	IDR
O74539	1396	1451	IDR
O74555	1	75	IDR
O74555	122	144	IDR
O74555	231	247	IDR
O74555	352	587	IDR
O74558	1	50	IDR
O74560	212	263	IDR
O74562	1	47	IDR
O74562	426	461	IDR
O74563	1	29	IDR
O74563	190	231	IDR
O74563	539	553	IDR
O74563	592	616	IDR
O74627	1	14	IDR
O74627	258	342	IDR
O74630	1	15	IDR
O74630	171	184	IDR
O74630	665	715	IDR
O74630	2732	2768	IDR
O74653	1	245	IDR
O74653	323	691	IDR
O74653	815	871	IDR
O74718	1	221	IDR
O74736	130	243	IDR
O74739	1	28	IDR
O74739	108	123	IDR
O74739	288	333	IDR
O74747	1	17	IDR
O74747	105	229	IDR
O74747	337	387	IDR
O74752	69	84	IDR
O74752	349	407	IDR
O74757	273	567	IDR
O74757	603	677	IDR
O74760	492	507	IDR
O74760	797	932	IDR
O74790	115	143	IDR
O74791	1	145	IDR
O74791	227	248	IDR
O74803	74	145	IDR
O74803	206	249	IDR
O74804	132	158	IDR
O74808	116	972	IDR
O74808	1110	1238	IDR
O74833	1	16	IDR
O74833	627	659	IDR
O74839	1	199	IDR
O74839	810	1011	IDR
O74846	729	752	IDR
O74850	1	21	IDR
O74854	90	138	IDR
O74854	478	501	IDR
O74856	1	15	IDR
O74856	285	335	IDR
O74866	1	15	IDR
O74874	1	158	IDR
O74874	301	331	IDR
O74874	678	690	IDR
O74880	1	72	IDR
O74910	1	70	IDR
O74919	1	86	IDR
O74919	266	323	IDR
O74944	1	51	IDR
O74944	525	547	IDR
O74946	77	116	IDR
O74954	1	128	IDR
O74958	1	333	IDR
O74986	57	294	IDR
O74991	561	577	IDR
O75001	1	49	IDR
O75011	290	611	IDR
O94235	1	304	IDR
O94235	616	628	IDR
O94236	1	165	IDR
O94236	553	567	IDR
O94267	438	518	IDR
O94267	932	1019	IDR
O94272	1	16	IDR
O94276	1	13	IDR
O94276	124	215	IDR
O94282	192	210	IDR
O94282	319	335	IDR
O94284	1	14	IDR
O94316	1	111	IDR
O94374	1	22	IDR
O94374	508	539	IDR
O94383	944	989	IDR
O94395	524	542	IDR
O94396	1	41	IDR
O94396	233	294	IDR
O94396	501	534	IDR
O94421	1	16	IDR
O94421	64	598	IDR
O94421	818	843	IDR
O94421	1454	1513	IDR
O94421	1645	1680	IDR
O94423	1	108	IDR
O94436	139	173	IDR
O94444	177	243	IDR
O94446	1	15	IDR
O94446	79	167	IDR
O94449	1	14	IDR
O94451	96	110	IDR
O94451	368	727	IDR
O94457	286	300	IDR
O94466	1	29	IDR
O94466	184	202	IDR
