107.00000, 0.00935, 0.05607, 0.04673, 0.08411, 0.06542, 0.04673, 0.04673, 0.01869, 0.13084, 0.05607, 0.03738, 0.06542, 0.04673, 0.06542, 0.03738, 0.05607, 0.02804, 0.06542, 0.00935, 0.02804, 0.95237, 0.29907, 0.03738, 0.01602, 3.53645, 11.00000, 15.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000
127.00000, 0.07874, 0.00000, 0.07087, 0.15748, 0.03150, 0.04724, 0.00000, 0.01575, 0.00787, 0.07874, 0.03937, 0.04724, 0.05512, 0.05512, 0.06299, 0.07087, 0.05512, 0.07087, 0.02362, 0.03150, 0.91232, 0.29921, -0.15748, 0.04130, 3.73622, 11.00000, 19.00000, 1.00000, 1.00000, 1.00000, 15.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000
100.00000, 0.02000, 0.09000, 0.05000, 0.07000, 0.04000, 0.04000, 0.03000, 0.04000, 0.13000, 0.06000, 0.04000, 0.05000, 0.04000, 0.05000, 0.05000, 0.05000, 0.02000, 0.07000, 0.00000, 0.06000, 0.95010, 0.30000, 0.06000, 0.02830, 3.84100, 10.00000, 15.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000
181.00000, 0.11050, 0.01105, 0.03315, 0.04420, 0.03867, 0.07735, 0.12155, 0.00000, 0.01657, 0.06630, 0.01657, 0.01105, 0.16022, 0.03315, 0.02762, 0.14365, 0.04420, 0.03315, 0.00000, 0.01105, 0.85931, 0.12155, -0.03315, 0.01766, 3.80663, 9.00000, 14.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 24.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 11.00000, 1.00000, 1.00000, 1.00000, 1.00000
97.00000, 0.02062, 0.01031, 0.07216, 0.09278, 0.01031, 0.10309, 0.02062, 0.05155, 0.10309, 0.08247, 0.00000, 0.07216, 0.05155, 0.04124, 0.03093, 0.08247, 0.03093, 0.08247, 0.02062, 0.02062, 0.91881, 0.29897, -0.03093, 0.05903, 3.64536, 5.00000, 8.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000
142.00000, 0.02817, 0.00000, 0.08451, 0.04225, 0.00704, 0.07042, 0.01408, 0.02817, 0.15493, 0.04930, 0.00704, 0.11972, 0.07042, 0.01408, 0.02817, 0.19718, 0.04225, 0.00704, 0.01408, 0.02113, 0.84433, 0.30986, 0.05634, 0.17374, 2.87113, 6.00000, 10.00000, 1.00000, 1.00000, 13.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 11.00000, 1.00000, 1.00000, 1.00000, 10.00000, 1.00000, 1.00000, 19.00000, 1.00000, 1.00000, 1.00000, 1.00000
113.00000, 0.01770, 0.02655, 0.07965, 0.12389, 0.01770, 0.05310, 0.00885, 0.02655, 0.05310, 0.07080, 0.01770, 0.04425, 0.16814, 0.07080, 0.01770, 0.14159, 0.01770, 0.02655, 0.01770, 0.00000, 0.87482, 0.27434, -0.13274, 0.10685, 3.31947, 4.00000, 6.00000, 1.00000, 1.00000, 1.00000, 10.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 11.00000, 1.00000, 1.00000, 1.00000, 1.00000
107.00000, 0.05607, 0.00000, 0.07477, 0.07477, 0.00935, 0.11215, 0.02804, 0.00935, 0.02804, 0.10280, 0.05607, 0.08411, 0.08411, 0.02804, 0.01869, 0.15888, 0.01869, 0.03738, 0.00935, 0.00935, 0.88320, 0.19626, -0.10280, 0.07334, 3.78411, 3.00000, 5.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 12.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 12.00000, 1.00000, 1.00000, 1.00000, 1.00000
668.00000, 0.08533, 0.01198, 0.05539, 0.05539, 0.04042, 0.04940, 0.01497, 0.04042, 0.03144, 0.08982, 0.02246, 0.05240, 0.07635, 0.06886, 0.01796, 0.13473, 0.09281, 0.04940, 0.00449, 0.00599, 0.92346, 0.16018, -0.06138, 0.03326, 4.18009, 34.00000, 46.00000, 25.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 11.00000, 1.00000, 1.00000, 1.00000, 1.00000
144.00000, 0.11806, 0.00000, 0.06250, 0.06944, 0.01389, 0.09028, 0.00000, 0.04861, 0.14583, 0.04167, 0.00694, 0.01389, 0.12500, 0.01389, 0.04861, 0.09722, 0.06250, 0.04167, 0.00000, 0.00000, 0.84787, 0.32639, 0.06250, 0.07842, 3.61250, 2.00000, 9.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 8.00000, 1.00000, 1.00000, 1.00000, 1.00000
259.00000, 0.08880, 0.00386, 0.06178, 0.09266, 0.01931, 0.09653, 0.02703, 0.01158, 0.00772, 0.10039, 0.01931, 0.01158, 0.14286, 0.04633, 0.01158, 0.14672, 0.06564, 0.03089, 0.00772, 0.00772, 0.86490, 0.17375, -0.13514, 0.03579, 3.96409, 9.00000, 12.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000
160.00000, 0.05000, 0.00000, 0.06250, 0.11875, 0.00625, 0.05000, 0.03125, 0.00000, 0.02500, 0.08125, 0.01875, 0.03125, 0.09375, 0.08750, 0.06250, 0.14375, 0.03750, 0.07500, 0.01875, 0.00625, 0.88654, 0.26875, -0.09375, 0.10408, 3.40187, 5.00000, 15.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000
281.00000, 0.06762, 0.03915, 0.05338, 0.08897, 0.01779, 0.08541, 0.03559, 0.00356, 0.04270, 0.07829, 0.01779, 0.00712, 0.08897, 0.05338, 0.08541, 0.14591, 0.04270, 0.02847, 0.00712, 0.01068, 0.90948, 0.27046, -0.01423, 0.05462, 3.51815, 10.00000, 34.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000
120.00000, 0.10000, 0.02500, 0.13333, 0.06667, 0.00000, 0.11667, 0.01667, 0.00833, 0.02500, 0.05833, 0.00833, 0.00833, 0.14167, 0.01667, 0.05833, 0.10833, 0.05000, 0.03333, 0.00833, 0.01667, 0.86495, 0.28333, -0.11667, 0.10317, 3.53250, 3.00000, 10.00000, 1.00000, 1.00000, 14.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 9.00000, 1.00000, 1.00000, 1.00000, 1.00000
99.00000, 0.14141, 0.01010, 0.07071, 0.09091, 0.02020, 0.02020, 0.02020, 0.01010, 0.06061, 0.02020, 0.04040, 0.06061, 0.11111, 0.04040, 0.05051, 0.15152, 0.06061, 0.02020, 0.00000, 0.00000, 0.87416, 0.27273, -0.05051, 0.05878, 3.32323, 2.00000, 7.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000
178.00000, 0.07865, 0.00000, 0.06180, 0.06180, 0.02247, 0.14607, 0.01124, 0.00000, 0.01124, 0.11236, 0.01685, 0.01685, 0.14607, 0.03933, 0.04494, 0.13483, 0.02247, 0.03933, 0.00562, 0.02809, 0.85265, 0.17978, -0.06742, 0.03456, 3.96011, 10.00000, 18.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000
66.00000, 0.16667, 0.06061, 0.06061, 0.10606, 0.00000, 0.07576, 0.00000, 0.00000, 0.04545, 0.07576, 0.01515, 0.00000, 0.15152, 0.03030, 0.06061, 0.06061, 0.06061, 0.01515, 0.01515, 0.00000, 0.83447, 0.27273, -0.06061, 0.04406, 3.81515, 1.00000, 5.00000, 9.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000
155.00000, 0.12903, 0.03871, 0.07742, 0.05806, 0.03226, 0.07742, 0.01290, 0.01935, 0.00645, 0.07742, 0.00645, 0.00645, 0.14194, 0.03226, 0.07742, 0.13548, 0.03226, 0.01935, 0.00645, 0.01290, 0.87559, 0.21935, -0.05161, 0.08510, 3.95806, 8.00000, 20.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000
86.00000, 0.10465, 0.00000, 0.05814, 0.04651, 0.01163, 0.15116, 0.03488, 0.01163, 0.15116, 0.03488, 0.03488, 0.03488, 0.15116, 0.02326, 0.03488, 0.08140, 0.01163, 0.02326, 0.00000, 0.00000, 0.84151, 0.29070, 0.08140, 0.06240, 3.26628, 1.00000, 4.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 13.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000, 1.00000
