A0A023PYF4	nucelic_acid_binding:False
A0A023PZB3	nucelic_acid_binding:False
A0A023PZE8	nucelic_acid_binding:False
A0A023PZF2	nucelic_acid_binding:False
A0A023PZG4	nucelic_acid_binding:False
A0A0B7P221	nucelic_acid_binding:False
A0A0B7P3V8	nucelic_acid_binding:True
O13548	nucelic_acid_binding:False
A2P2R3	nucelic_acid_binding:False
A5Z2X5	nucelic_acid_binding:False
D6VPM8	nucelic_acid_binding:False
D6VTK4	nucelic_acid_binding:False
D6W196	nucelic_acid_binding:False
I2HB52	nucelic_acid_binding:False
I2HB70	nucelic_acid_binding:False
O13297	nucelic_acid_binding:False
O13329	nucelic_acid_binding:False
O13511	nucelic_acid_binding:False
O13512	nucelic_acid_binding:False
O13516	nucelic_acid_binding:True
O13525	nucelic_acid_binding:False
O13527	nucelic_acid_binding:True
O13529	nucelic_acid_binding:False
O13535	nucelic_acid_binding:True
O13536	nucelic_acid_binding:False
O13539	nucelic_acid_binding:False
O13544	nucelic_acid_binding:False
O13547	nucelic_acid_binding:False
O13549	nucelic_acid_binding:False
O13555	nucelic_acid_binding:False
O13556	nucelic_acid_binding:False
O13559	nucelic_acid_binding:False
O13563	nucelic_acid_binding:False
O13565	nucelic_acid_binding:False
O13574	nucelic_acid_binding:False
O13577	nucelic_acid_binding:False
O13578	nucelic_acid_binding:False
O13585	nucelic_acid_binding:False
O13587	nucelic_acid_binding:False
O14455	nucelic_acid_binding:True
O14464	nucelic_acid_binding:False
O14467	nucelic_acid_binding:True
O14468	nucelic_acid_binding:False
O43137	nucelic_acid_binding:False
O60200	nucelic_acid_binding:False
O74302	nucelic_acid_binding:True
O74700	nucelic_acid_binding:False
O75012	nucelic_acid_binding:False
O94742	nucelic_acid_binding:False
P00044	nucelic_acid_binding:False
P00045	nucelic_acid_binding:False
P00127	nucelic_acid_binding:False
P00128	nucelic_acid_binding:False
P00163	nucelic_acid_binding:False
P00175	nucelic_acid_binding:False
P00330	nucelic_acid_binding:False
P00331	nucelic_acid_binding:False
P00358	nucelic_acid_binding:False
P00359	nucelic_acid_binding:True
P00360	nucelic_acid_binding:False
P00401	nucelic_acid_binding:False
P00410	nucelic_acid_binding:False
P00420	nucelic_acid_binding:False
P00424	nucelic_acid_binding:False
P00425	nucelic_acid_binding:False
P00427	nucelic_acid_binding:False
P00431	nucelic_acid_binding:False
P00445	nucelic_acid_binding:False
P00447	nucelic_acid_binding:False
P00498	nucelic_acid_binding:False
P00546	nucelic_acid_binding:False
P00549	nucelic_acid_binding:False
P00560	nucelic_acid_binding:False
P00572	nucelic_acid_binding:False
P00635	nucelic_acid_binding:False
P00724	nucelic_acid_binding:False
P00729	nucelic_acid_binding:False
P00812	nucelic_acid_binding:False
P00815	nucelic_acid_binding:False
P00817	nucelic_acid_binding:False
P00830	nucelic_acid_binding:False
P00854	nucelic_acid_binding:False
P00856	nucelic_acid_binding:False
P00890	nucelic_acid_binding:False
P00899	nucelic_acid_binding:False
P00912	nucelic_acid_binding:False
P00924	nucelic_acid_binding:False
P00925	nucelic_acid_binding:False
P00927	nucelic_acid_binding:False
P00931	nucelic_acid_binding:False
P00937	nucelic_acid_binding:False
P00942	nucelic_acid_binding:False
P00950	nucelic_acid_binding:False
P00958	nucelic_acid_binding:False
P01094	nucelic_acid_binding:False
P01097	nucelic_acid_binding:False
P01098	nucelic_acid_binding:False
P01119	nucelic_acid_binding:False
P01120	nucelic_acid_binding:False
P01123	nucelic_acid_binding:False
P01149	nucelic_acid_binding:False
P02293	nucelic_acid_binding:True
P02294	nucelic_acid_binding:True
P02309	nucelic_acid_binding:True
P02381	nucelic_acid_binding:False
P02400	nucelic_acid_binding:False
P02406	nucelic_acid_binding:True
P02407	nucelic_acid_binding:False
P02557	nucelic_acid_binding:False
P02829	nucelic_acid_binding:False
P02992	nucelic_acid_binding:False
P02994	nucelic_acid_binding:False
P03069	nucelic_acid_binding:True
P03870	nucelic_acid_binding:False
P03871	nucelic_acid_binding:False
P03872	nucelic_acid_binding:False
P03873	nucelic_acid_binding:False
P03874	nucelic_acid_binding:True
P03875	nucelic_acid_binding:False
P03876	nucelic_acid_binding:False
P03877	nucelic_acid_binding:False
P03878	nucelic_acid_binding:False
P03879	nucelic_acid_binding:True
P03881	nucelic_acid_binding:False
P03882	nucelic_acid_binding:False
P03962	nucelic_acid_binding:False
P03965	nucelic_acid_binding:False
P04037	nucelic_acid_binding:False
P04039	nucelic_acid_binding:False
P04046	nucelic_acid_binding:False
P04050	nucelic_acid_binding:True
P04051	nucelic_acid_binding:True
P04076	nucelic_acid_binding:False
P04147	nucelic_acid_binding:True
P04161	nucelic_acid_binding:False
P04173	nucelic_acid_binding:False
P04385	nucelic_acid_binding:False
P04386	nucelic_acid_binding:True
P04387	nucelic_acid_binding:True
P04397	nucelic_acid_binding:False
P04449	nucelic_acid_binding:True
P04456	nucelic_acid_binding:True
P04650	nucelic_acid_binding:False
P04710	nucelic_acid_binding:False
P04786	nucelic_acid_binding:True
P04801	nucelic_acid_binding:False
P04802	nucelic_acid_binding:True
P04803	nucelic_acid_binding:False
P04806	nucelic_acid_binding:False
P04807	nucelic_acid_binding:False
P04817	nucelic_acid_binding:False
P04819	nucelic_acid_binding:True
P04821	nucelic_acid_binding:False
P04840	nucelic_acid_binding:False
P04911	nucelic_acid_binding:True
P04912	nucelic_acid_binding:True
P05030	nucelic_acid_binding:False
P05066	nucelic_acid_binding:True
P05085	nucelic_acid_binding:True
P05150	nucelic_acid_binding:False
P05316	nucelic_acid_binding:False
P05317	nucelic_acid_binding:False
P05318	nucelic_acid_binding:False
P05319	nucelic_acid_binding:False
P05373	nucelic_acid_binding:False
P05374	nucelic_acid_binding:False
P05375	nucelic_acid_binding:False
P05453	nucelic_acid_binding:True
P05626	nucelic_acid_binding:False
P05694	nucelic_acid_binding:False
P05737	nucelic_acid_binding:True
P05738	nucelic_acid_binding:True
P05739	nucelic_acid_binding:True
P05740	nucelic_acid_binding:False
P05743	nucelic_acid_binding:True
